gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2756522609,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS792292244,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,20,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/5/19,5,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS792292244,,,,CC_BY_4_0,,obsr213018,,,2024-01-24T20:43:15.436Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2755557066,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS819400236,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pescadero SB--west of Hwy 1 only,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.264538,-122.41297,,,,,,,10/19/19,19,10,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS819400236,,,,CC_BY_4_0,,obsr91485,,,2024-01-24T21:18:06.250Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2755242798,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS791857663,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/3/19,3,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS791857663,,,,CC_BY_4_0,,obsr8586,,,2024-01-24T21:40:43.229Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2754135597,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS808938990,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/21/19,21,9,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS808938990,,,,CC_BY_4_0,,obsr551717,,,2024-01-24T21:41:21.904Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2754101134,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS798569758,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/24/19,24,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS798569758,,,,CC_BY_4_0,,obsr287486,,,2024-01-24T21:40:45.996Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2752998239,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS726450011,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,"US-Pacific Ocean (37.4384,-122.6431)",California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.4384,-122.6431,,,,,,,9/23/18,23,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS726450011,,,,CC_BY_4_0,,obsr946849,,,2024-01-24T20:40:52.002Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2751917902,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS732294167,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pelagic--inshore to 5 mi offshore (San Mateo Co.),California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.458458,-122.53181,,,,,,,3/30/19,30,3,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS732294167,,,,CC_BY_4_0,,obsr630730,,,2024-01-24T20:41:06.009Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2751843049,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS723049093,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pigeon Pt.,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.182,-122.394,,,,,,,3/11/19,11,3,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS723049093,,,,CC_BY_4_0,,obsr313645,,,2024-01-24T20:40:44.943Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2751689414,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS815288691,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,CA San Mateo San Gregoria State Beach,California,PRESENT,8,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.32308,-122.40297,,,,,,,9/27/19,27,9,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS815288691,,,,CC_BY_4_0,,obsr238922,,,2024-01-24T21:18:19.203Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2751565849,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS792561459,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,20,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/5/19,5,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS792561459,,,,CC_BY_4_0,,obsr952597,,,2024-01-24T21:40:10.529Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2750490260,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS818829325,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Fitzgerald Marine Reserve,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.522434,-122.51617,,,,,,,7/17/96,17,7,1996,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS818829325,,,,CC_BY_4_0,,obsr292785,,,2024-01-24T21:18:05.872Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2750447793,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS796156943,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/17/19,17,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS796156943,,,,CC_BY_4_0,,obsr202543,,,2024-01-24T21:42:11.906Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2750411230,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS798146959,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Waddell SB,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.09465,-122.27868,,,,,,,8/25/19,25,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS798146959,,,,CC_BY_4_0,,obsr1141619,,,2024-01-24T21:41:07.015Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2750347168,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS798554094,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/24/19,24,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS798554094,,,,CC_BY_4_0,,obsr629655,,,2024-01-24T21:18:03.563Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2750288825,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS796141386,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,11,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/10/19,10,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS796141386,,,,CC_BY_4_0,,obsr110441,,,2024-01-24T20:43:22.966Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2749501681,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS786541481,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/15/19,15,7,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS786541481,,,,CC_BY_4_0,,obsr512651,,,2024-01-24T20:43:04.135Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2749425976,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS805535136,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pescadero SB--west of Hwy 1 only,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.264538,-122.41297,,,,,,,9/14/19,14,9,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS805535136,,,,CC_BY_4_0,,obsr91229,,,2024-01-24T21:40:58.544Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2749293973,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS794229628,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pillar Point Harbor,California,PRESENT,7,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.50334,-122.48192,,,,,,,8/4/19,4,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS794229628,,,,CC_BY_4_0,,obsr931892,,,2024-01-24T21:18:06.578Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2748816552,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS796155014,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/17/19,17,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS796155014,,,,CC_BY_4_0,,obsr239932,,,2024-01-24T21:17:58.984Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2748793844,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS732270405,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,"US-CA-Pacific Ocean (37.4947,-122.5290)",California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.494747,-122.52895,,,,,,,3/30/19,30,3,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS732270405,,,,CC_BY_4_0,,obsr533541,,,2024-01-24T20:41:05.924Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2748516225,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS791601802,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pescadero SB--west of Hwy 1 only,California,PRESENT,12,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.264538,-122.41297,,,,,,,8/2/19,2,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS791601802,,,,CC_BY_4_0,,obsr599888,,,2024-01-24T21:40:43.296Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2747539383,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS732042817,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pelagic--inshore to 5 mi offshore (San Mateo Co.),California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.458458,-122.53181,,,,,,,3/30/19,30,3,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS732042817,,,,CC_BY_4_0,,obsr533541,,,2024-01-24T20:41:05.338Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2746898145,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS791679913,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Granelli - Half Moon Bay,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.45942,-122.44012,,,,,,,8/4/19,4,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS791679913,,,,CC_BY_4_0,,obsr54836,,,2024-01-24T21:40:13.927Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2746738151,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS746686875,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,El Jarro Pt.,California,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.026325,-122.221886,,,,,,,4/28/19,28,4,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS746686875,,,,CC_BY_4_0,,obsr183290,,,2024-01-24T21:40:02.207Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2746620553,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS792292254,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,20,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/5/19,5,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS792292254,,,,CC_BY_4_0,,obsr1012548,,,2024-01-24T20:43:15.389Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2745829356,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS703250236,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Ano Nuevo Bay overlook @ hwy 1 Pull-out (south of Ano Nuevo SP to county line),California,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.109844,-122.29525,,,,,,,1/26/19,26,1,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS703250236,,,,CC_BY_4_0,,obsr312180,,,2024-01-24T20:40:11.137Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2745827172,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS796588986,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,11,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/10/19,10,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS796588986,,,,CC_BY_4_0,,obsr1158777,,,2024-01-24T20:43:23.712Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2745781916,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS731199148,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Manresa Uplands SB,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.917526,-121.84905,,,,,,,3/22/19,22,3,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS731199148,,,,CC_BY_4_0,,obsr266618,,,2024-01-24T21:16:53.664Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2745492393,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS783566168,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pillar Point Harbor,California,PRESENT,13,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.50334,-122.48192,,,,,,,7/9/19,9,7,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS783566168,,,,CC_BY_4_0,,obsr97446,,,2024-01-24T20:42:56.570Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2745267413,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS793314850,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay SB--Venice Beach and Pilarcitos/Frenchman's Creek Mouth,California,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.47705,-122.44928,,,,,,,8/9/19,9,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS793314850,,,,CC_BY_4_0,,obsr789364,,,2024-01-24T21:40:11.603Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2745234961,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS692757388,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Moss Landing CBC - offshore Monterey County,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.823353,-121.81014,,,,,,,1/1/19,1,1,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS692757388,,,,CC_BY_4_0,,obsr417931,,,2024-01-24T21:38:22.487Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2745155034,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS721855130,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pigeon Pt.,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.182,-122.394,,,,,,,3/8/19,8,3,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS721855130,,,,CC_BY_4_0,,obsr343821,,,2024-01-24T21:16:51.811Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2745045722,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS722772548,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Scott Creek beach and marsh,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.04023,-122.22953,,,,,,,3/5/19,5,3,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS722772548,,,,CC_BY_4_0,,obsr1182273,,,2024-01-24T21:41:05.163Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2744790016,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS793836419,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay SB--Venice Beach and Pilarcitos/Frenchman's Creek Mouth,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.47705,-122.44928,,,,,,,8/11/19,11,8,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS793836419,,,,CC_BY_4_0,,obsr131624,,,2024-01-24T21:17:51.867Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2744498212,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS724169891,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pigeon Pt.,California,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.182,-122.394,,,,,,,4/4/04,4,4,2004,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS724169891,,,,CC_BY_4_0,,obsr646716,,,2024-01-24T21:16:58.858Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2744356118,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS787225818,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Big Basin SP--Meteor Trail,California,PRESENT,15,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.195484,-122.22546,,,,,,,7/19/19,19,7,2019,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS787225818,,,,CC_BY_4_0,,obsr97446,,,2024-01-24T21:40:14.784Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
